page   num  type   width height color comp bpc  enc interp  object ID x-ppi y-ppi size ratio
   4    71 image    1601   148  rgb     3   8  jpeg   no        68  0   165   164 38.3K 5.5%
   4    72 image    1601   301  rgb     3   8  jpeg   no        69  0   165   164 52.3K 3.7%
   6    73 image    1145   178  rgb     3   8  jpeg   no        76  0   142   141 14.8K 2.5%
   6    74 image    1145   186  rgb     3   8  jpeg   no        77  0   142   139 43.1K 6.9%
   7    75 image    1366   177  rgb     3   8  jpeg   no        81  0   142   141 45.1K 6.4%
   7    76 image    1366   222  rgb     3   8  jpeg   no        82  0   142   140 38.3K 4.3%
   8    77 image    1430   167  rgb     3   8  jpeg   no        86  0   152   153 29.6K 4.2%
   8    78 image    1430   277  rgb     3   8  jpeg   no        87  0   152   151 66.7K 5.7%
   9    79 image     220     1  rgb     3   8  jpeg   no        91  0   600     2  716B 108%
   9    80 image     246     1  rgb     3   8  jpeg   no        92  0   600     2  726B  98%
   9    81 image     256   256  rgb     3   8  jpeg   no        93  0   413   545 4390B 2.2%
   9    82 image    5402     1  rgb     3   8  jpeg   no        94  0   600    24 2013B  12%
   9    83 image      61    61  rgb     3   8  jpeg   no        95  0    49    98 1466B  13%
  10    84 image     659    82  rgb     3   8  jpeg   no        99  0    99    99 14.8K 9.4%
  10    85 image     659    81  rgb     3   8  jpeg   no       100  0    99    98 9.94K 6.4%
  11    86 image    1127    83  rgb     3   8  jpeg   no       104  0   142   139 10.8K 4.0%
  11    87 image    1127    95  rgb     3   8  jpeg   no       105  0   142   141 14.1K 4.5%
  12    88 image     220     1  rgb     3   8  jpeg   no        91  0   600     2  716B 108%
  12    89 image     246     1  rgb     3   8  jpeg   no        92  0   600     2  726B  98%
  12    90 image     256   256  rgb     3   8  jpeg   no        93  0   413   545 4390B 2.2%
  12    91 image    5402     1  rgb     3   8  jpeg   no        94  0   600    24 2013B  12%
  12    92 image      61    61  rgb     3   8  jpeg   no        95  0    49    98 1466B  13%
  13    93 image     220     1  rgb     3   8  jpeg   no        91  0   600     2  716B 108%
  13    94 image     246     1  rgb     3   8  jpeg   no        92  0   600     2  726B  98%
  13    95 image     256   256  rgb     3   8  jpeg   no        93  0   413   545 4390B 2.2%
  13    96 image    5402     1  rgb     3   8  jpeg   no        94  0   600    24 2013B  12%
  13    97 image      61    61  rgb     3   8  jpeg   no        95  0    49    98 1466B  13%
  14    98 image     220     1  rgb     3   8  jpeg   no        91  0   600     2  716B 108%
  14    99 image     246     1  rgb     3   8  jpeg   no        92  0   600     2  726B  98%
  14   100 image     256   256  rgb     3   8  jpeg   no        93  0   413   545 4390B 2.2%
  14   101 image    5402     1  rgb     3   8  jpeg   no        94  0   600    24 2013B  12%
  15   102 image     220     1  rgb     3   8  jpeg   no        91  0   600     2  716B 108%
  15   103 image     246     1  rgb     3   8  jpeg   no        92  0   600     2  726B  98%
  15   104 image     256   256  rgb     3   8  jpeg   no        93  0   413   545 4390B 2.2%
  15   105 image    5402     1  rgb     3   8  jpeg   no        94  0   600    24 2013B  12%
  15   106 image     900    34  rgb     3   8  jpeg   no       126  0   102   105 11.3K  13%
  16   107 image     865   176  rgb     3   8  jpeg   no       130  0   124   124 16.0K 3.6%
  16   108 image     865   276  rgb     3   8  jpeg   no       131  0   124   122 39.0K 5.6%
  17   109 image     998   144  rgb     3   8  jpeg   no       135  0   124   123 15.8K 3.8%
  17   110 image     998   298  rgb     3   8  jpeg   no       136  0   124   123 35.7K 4.1%
  18   111 image    1719   166  rgb     3   8  jpeg   no       140  0   180   180 30.0K 3.6%
  18   112 image    1719   199  rgb     3   8  jpeg   no       141  0   180   178 48.1K 4.8%
  19   113 image    1416   220  rgb     3   8  jpeg   no       145  0   165   165 27.2K 3.0%
  19   114 image    1416   368  rgb     3   8  jpeg   no       146  0   165   163 40.3K 2.6%
  20   115 image    1395   185  rgb     3   8  jpeg   no       150  0   165   165 26.2K 3.5%
  20   116 image    1395   327  rgb     3   8  jpeg   no       151  0   165   163 47.4K 3.5%
  21   117 image    1411   181  rgb     3   8  jpeg   no       155  0   165   165 22.8K 3.0%
  21   118 image    1411   287  rgb     3   8  jpeg   no       156  0   165   164 44.7K 3.8%
  22   119 image    1280    24  rgb     3   8  jpeg   no       160  0   150   150 5029B 5.5%
  22   120 image    1280    24  rgb     3   8  jpeg   no       161  0   150   150 6506B 7.1%
  22   121 image    1280    24  rgb     3   8  jpeg   no       162  0   150   150 4271B 4.6%
  22   122 image    1280    24  rgb     3   8  jpeg   no       163  0   150   150 4112B 4.5%
  22   123 image    1280    24  rgb     3   8  jpeg   no       164  0   150   150 2742B 3.0%
  22   124 image    1280    24  rgb     3   8  jpeg   no       165  0   150   150 4100B 4.4%
  22   125 image    1280    23  rgb     3   8  jpeg   no       166  0   150   150 4544B 5.1%
  22   126 image    1280    23  rgb     3   8  jpeg   no       167  0   150   150 4884B 5.5%
  22   127 image    1280    23  rgb     3   8  jpeg   no       168  0   150   150 5134B 5.8%
  22   128 image    1280    23  rgb     3   8  jpeg   no       169  0   150   150 4528B 5.1%
  22   129 image    1280    23  rgb     3   8  jpeg   no       170  0   150   150 5463B 6.2%
  22   130 image    1280    23  rgb     3   8  jpeg   no       171  0   150   150 3427B 3.9%
